Item,Category,Manifest ID,Canvas Label,Image Filename,Prediction
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 59 (seq. 117),seq117.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 118),seq118.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 60 (seq. 119),seq119.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 120),seq120.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 61 (seq. 121),seq121.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 122),seq122.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 62 (seq. 123),seq123.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 124),seq124.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 63 (seq. 125),seq125.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 126),seq126.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 64 (seq. 127),seq127.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 128),seq128.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 65 (seq. 129),seq129.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 130),seq130.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 66 (seq. 131),seq131.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 132),seq132.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 67 (seq. 133),seq133.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 134),seq134.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 68 (seq. 135),seq135.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 136),seq136.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 69 (seq. 137),seq137.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 138),seq138.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 70 (seq. 139),seq139.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 140),seq140.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 71 (seq. 141),seq141.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 142),seq142.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 72 (seq. 143),seq143.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 144),seq144.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 73 (seq. 145),seq145.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 146),seq146.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 74 (seq. 147),seq147.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 148),seq148.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 75 (seq. 149),seq149.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 150),seq150.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 76 (seq. 151),seq151.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 152),seq152.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 77 (seq. 153),seq153.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 154),seq154.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 79 (intervening sheet not present) (seq. 155),seq155.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 156),seq156.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 80 (seq. 157),seq157.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 158),seq158.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 81 (seq. 159),seq159.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 160),seq160.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 82 (seq. 161),seq161.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 162),seq162.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 83 (seq. 163),seq163.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 164),seq164.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 84 (seq. 165),seq165.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 166),seq166.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 85 (seq. 167),seq167.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 168),seq168.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 86 (seq. 169),seq169.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 170),seq170.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 87 (seq. 171),seq171.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 172),seq172.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 88 (seq. 173),seq173.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 174),seq174.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 89 (seq. 175),seq175.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 176),seq176.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 90 (seq. 177),seq177.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 178),seq178.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 91 (seq. 179),seq179.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 180),seq180.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 92 (seq. 181),seq181.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 182),seq182.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 93 (seq. 183),seq183.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 184),seq184.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 94 (seq. 185),seq185.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 186),seq186.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 95 (seq. 187),seq187.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 188),seq188.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 96 (seq. 189),seq189.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 190),seq190.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 97 (seq. 191),seq191.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 192),seq192.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 98 (seq. 193),seq193.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 194),seq194.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 99 (seq. 195),seq195.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 196),seq196.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 100 (seq. 197),seq197.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 198),seq198.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 101 (seq. 199),seq199.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 200),seq200.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 102 (seq. 201),seq201.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 202),seq202.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 103 (seq. 203),seq203.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 204),seq204.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 104 (seq. 205),seq205.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 206),seq206.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 105 (seq. 207),seq207.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 208),seq208.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 106 (seq. 209),seq209.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 210),seq210.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 107 (seq. 211),seq211.jpg,text
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,(blank) (seq. 212),seq212.jpg,blank
"Peirce, Charles S. (Charles Sanders), 1839-1914. Chapter II. Section II. Why Study Logic? (Logic II, ii). Charles Sanders Peirce papers, 1787-1951. MS Am 1632 (428). Houghton Library, Harvard University, Cambridge, Mass.",D. Logic,48987799,sheet 108 (seq. 213),seq213.jpg,text
